ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.47_2019_1,2428.9452340666653
ID_-23.53_27.47_2019_2,8923.27266736
ID_-23.53_27.47_2019_3,2503.358316560001
ID_-23.53_27.47_2019_4,2491.78651876
ID_-23.53_27.47_2019_5,3553.7583306133342
ID_-23.53_27.47_2019_6,3410.197042426668
ID_-23.53_27.47_2019_7,2528.769188093335
ID_-23.53_27.47_2019_8,2532.8903205733336
ID_-23.53_27.47_2019_9,2580.2958729266657
ID_-23.53_27.47_2019_10,2533.5795845
ID_-23.53_27.47_2019_11,5690.086301613333
ID_-23.53_27.47_2019_12,12701.42693704
ID_-23.53_27.47_2019_13,2519.005572973334
ID_-23.53_27.47_2019_14,2542.111389259999
ID_-23.53_27.47_2019_15,2591.3607716733322
ID_-23.53_27.47_2019_16,2573.2628012666655
ID_-23.53_27.47_2019_17,2548.569987866667
ID_-23.53_27.47_2019_18,6851.208492999997
ID_-23.53_27.47_2019_19,4798.048127073333
ID_-23.53_27.47_2019_20,2726.253892533334
ID_-23.53_27.47_2019_21,6173.879021786664
ID_-23.53_27.47_2019_22,5306.002235113334
ID_-23.53_27.47_2019_23,4965.875172306667
ID_-23.53_27.47_2019_24,5373.350510113333
ID_-23.53_27.47_2019_25,2990.3086827333345
ID_-23.53_27.47_2019_26,6032.186635033333
ID_-23.53_27.47_2019_27,3038.058631266669
ID_-23.53_27.47_2019_28,2795.7244111333334
ID_-23.53_27.47_2019_29,4379.653962299999
ID_-23.53_27.47_2019_30,6464.616836226669
ID_-23.53_27.47_2019_31,5389.903618713334
ID_-23.53_27.47_2019_32,5987.507388466667
ID_-23.53_27.47_2019_33,10659.825301133335
ID_-23.53_27.47_2019_34,6304.609572506661
ID_-23.53_27.47_2019_35,5488.396625933326
ID_-23.53_27.47_2019_36,2829.872582000001
ID_-23.53_27.47_2019_37,2590.1530426600007
ID_-23.53_27.47_2019_38,2650.426019433334
ID_-23.53_27.47_2019_39,2603.288129273333
ID_-23.53_27.47_2019_40,2612.1605009866653
ID_-23.53_27.47_2019_41,2628.5402569133316
ID_-23.53_27.47_2019_42,2633.2753334466665
ID_-23.53_27.47_2019_43,13441.778332133339
ID_-23.53_27.47_2019_44,11799.578784446656
ID_-23.53_27.47_2019_45,18002.88727706667
ID_-23.53_27.47_2019_46,6602.396231939339
ID_-23.53_27.47_2019_47,3231.117023766666
ID_-23.53_27.47_2019_48,2534.1247925333328
ID_-23.53_27.47_2019_49,2619.867128779999
ID_-23.53_27.47_2019_50,2492.0419536666673
ID_-23.53_27.47_2019_51,2455.5380319866676
ID_-23.53_27.47_2019_52,2496.9619042666654
ID_-23.53_27.47_2020_1,109531.72931645993
ID_-23.53_27.47_2020_2,13299.339283560006
ID_-23.53_27.47_2020_3,193157.4097620933
ID_-23.53_27.47_2020_4,8228.94486684001
ID_-23.53_27.47_2020_5,2479.853636159999
ID_-23.53_27.47_2020_6,2477.770209033333
ID_-23.53_27.47_2020_7,2584.5356341333336
ID_-23.53_27.47_2020_8,2499.831819533334
ID_-23.53_27.47_2020_9,2451.3841073799986
ID_-23.53_27.47_2020_10,2566.240436513333
ID_-23.53_27.47_2020_11,2519.8969991733325
ID_-23.53_27.47_2020_12,5198.234723599999
ID_-23.53_27.47_2020_13,4470.178486246665
ID_-23.53_27.47_2020_14,2481.5855539400004
ID_-23.53_27.47_2020_15,2500.8314568333326
ID_-23.53_27.47_2020_16,2531.054282466668
ID_-23.53_27.47_2020_17,6490.239576659998
ID_-23.53_27.47_2020_18,4664.225142046665
ID_-23.53_27.47_2020_19,6113.5083732466655
ID_-23.53_27.47_2020_20,4526.065553620001
ID_-23.53_27.47_2020_21,8093.650144082206
ID_-23.53_27.47_2020_22,2790.471706933335
ID_-23.53_27.47_2020_23,3636.788313973334
ID_-23.53_27.47_2020_24,4931.620927937602
ID_-23.53_27.47_2020_25,3632.9917482000005
ID_-23.53_27.47_2020_26,9678.261614473338
ID_-23.53_27.47_2020_27,4871.927866993336
ID_-23.53_27.47_2020_28,4959.725439153333
ID_-23.53_27.47_2020_29,2988.0762067333353
ID_-23.53_27.47_2020_30,2957.015034000002
ID_-23.53_27.47_2020_31,4267.298713893336
ID_-23.53_27.47_2020_32,2999.310112200001
ID_-23.53_27.47_2020_33,2884.401216400001
ID_-23.53_27.47_2020_34,2793.5457422400013
ID_-23.53_27.47_2020_35,2837.955293093334
ID_-23.53_27.47_2020_36,2674.2671522066657
ID_-23.53_27.47_2020_37,4902.9487729999955
ID_-23.53_27.47_2020_38,4695.6548394666615
ID_-23.53_27.47_2020_39,2787.921344659998
ID_-23.53_27.47_2020_40,2737.4406699866668
